ID Anúncio,Título (BR),Fonte,Vendedor,URL,Preço BR (R$),Qtd disponível,SKU,Produto (canônico),Tipo,Coleção,Preço US (US$),Câmbio USD/BRL,Preço US (R$),Lucro bruto (R$),Margem total %,Mais barato que US %,Lucro líquido est. (R$),Margem líquida est. %,Confiança do match,Confiança do deal,Risco principal,Ação recomendada,Motivo de rejeição
LIGA-135114-15,(ING) Booster Bundle - Megaevolução 2.5 - Ascended Heroes (English),liga,loja#677976,https://www.ligapokemon.com.br/?view=prod/view&pcode=135114&prod=(ING) Combo de Pacotes - Megaevolução 2.5 - Heróis Excelsos,499.9,8,ah-bundle-en,Ascended Heroes Booster Bundle (English),Booster Bundle,Ascended Heroes,95.75,5.1671,494.75,-5.15,-1.03,-1.04,-209.21,-41.85,HIGH,RED,Margem total -1.0% abaixo do piso de 30%,Ignorar,margem_total_abaixo_do_minimo
LIGA-134379-5,(ING) Booster Bundle - Megaevolução 2 - Phantasmal Flames (English),liga,loja#789938,https://www.ligapokemon.com.br/?view=prod/view&pcode=134379&prod=(ING) Combo de Pacotes - Megaevolução 2 - Fogo Fantasmagórico,399.9,2,phf-bundle-en,Phantasmal Flames Booster Bundle (English),Booster Bundle,Phantasmal Flames,75.94,5.1671,392.39,-7.51,-1.88,-1.91,-193.14,-48.30,HIGH,RED,Margem total -1.9% abaixo do piso de 30%,Ignorar,margem_total_abaixo_do_minimo
LIGA-135118-3,(ING) Blister Tech Sticker Megaevolução 2.5 - Ascended Heroes - Charmander (English),liga,loja#27364,https://www.ligapokemon.com.br/?view=prod/view&pcode=135118&prod=(ING) Blister Triplo Tech Sticker Megaevolução 2.5 - Heróis Excelsos - Charmander,229.9,6,asc-tech-sticker,Ascended Heroes Tech Sticker (English),Tech Sticker,Ascended Heroes,43.49,5.1671,224.72,-5.18,-2.25,-2.31,-160.63,-69.87,HIGH,RED,Margem total -2.2% abaixo do piso de 30%,Ignorar,margem_total_abaixo_do_minimo
LIGA-135119-3,(ING) Blister Tech Sticker Megaevolução 2.5 - Ascended Heroes - Gastly (English),liga,loja#27364,https://www.ligapokemon.com.br/?view=prod/view&pcode=135119&prod=(ING) Blister Triplo Tech Sticker Megaevolução 2.5 - Heróis Excelsos - Gastly,229.9,6,asc-tech-sticker,Ascended Heroes Tech Sticker (English),Tech Sticker,Ascended Heroes,43.49,5.1671,224.72,-5.18,-2.25,-2.31,-160.63,-69.87,HIGH,RED,Margem total -2.2% abaixo do piso de 30%,Ignorar,margem_total_abaixo_do_minimo
LIGA-133956-9,(ING) Booster Pack - Megaevolução 1 - Megaevolução (English),liga,loja#461,https://www.ligapokemon.com.br/?view=prod/view&pcode=133956&prod=(ING) Booster Avulso - Megaevolução 1 - Megaevolução,35.9,27,meg-sleeved-booster,Mega Evolution Sleeved Booster (English),Sleeved Booster,Mega Evolution,6.73,5.1671,34.77,-1.13,-3.13,-3.24,-122.38,-340.90,HIGH,RED,Margem total -3.1% abaixo do piso de 30%,Ignorar,margem_total_abaixo_do_minimo
LIGA-133171-13,(ING) Booster Pack - Escarlate e Violeta 9 - Journey Together (English),liga,loja#27364,https://www.ligapokemon.com.br/?view=prod/view&pcode=133171&prod=(ING) Booster Avulso - Escarlate e Violeta 9 - Amigos de Jornada,34.7,2,jtg-pack-en,Journey Together Booster Pack (English),Sleeved Booster,Journey Together,6.5,5.1671,33.59,-1.11,-3.21,-3.32,-11.95,-34.44,HIGH,RED,Margem total -3.2% abaixo do piso de 30%,Ignorar,margem_total_abaixo_do_minimo
LIGA-133171-14,(ING) Booster Pack - Escarlate e Violeta 9 - Journey Together (English),liga,loja#64102,https://www.ligapokemon.com.br/?view=prod/view&pcode=133171&prod=(ING) Booster Avulso - Escarlate e Violeta 9 - Amigos de Jornada,34.9,35,jtg-pack-en,Journey Together Booster Pack (English),Sleeved Booster,Journey Together,6.5,5.1671,33.59,-1.31,-3.76,-3.91,-12.15,-34.82,HIGH,RED,Margem total -3.8% abaixo do piso de 30%,Ignorar,margem_total_abaixo_do_minimo
LIGA-133171-15,(ING) Booster Pack - Escarlate e Violeta 9 - Journey Together (English),liga,loja#34051,https://www.ligapokemon.com.br/?view=prod/view&pcode=133171&prod=(ING) Booster Avulso - Escarlate e Violeta 9 - Amigos de Jornada,34.99,16,jtg-pack-en,Journey Together Booster Pack (English),Sleeved Booster,Journey Together,6.5,5.1671,33.59,-1.4,-4.01,-4.18,-12.24,-34.98,HIGH,RED,Margem total -4.0% abaixo do piso de 30%,Ignorar,margem_total_abaixo_do_minimo
LIGA-131784-1,(ING) Booster Pack - Escarlate e Violeta 4 - Fenda Paradoxal (English),liga,loja#88876,https://www.ligapokemon.com.br/?view=prod/view&pcode=131784&prod=(ING) Booster Avulso - Escarlate e Violeta 4 - Fenda Paradoxal,49.95,47,par-sleeved-booster,Paradox Rift Sleeved Booster (English),Sleeved Booster,Paradox Rift,9.18,5.1671,47.43,-2.52,-5.04,-5.30,-126.05,-252.36,HIGH,RED,Margem total -5.0% abaixo do piso de 30%,Ignorar,margem_total_abaixo_do_minimo
LIGA-131784-2,(ING) Booster Pack - Escarlate e Violeta 4 - Fenda Paradoxal (English),liga,loja#117638,https://www.ligapokemon.com.br/?view=prod/view&pcode=131784&prod=(ING) Booster Avulso - Escarlate e Violeta 4 - Fenda Paradoxal,49.95,29,par-sleeved-booster,Paradox Rift Sleeved Booster (English),Sleeved Booster,Paradox Rift,9.18,5.1671,47.43,-2.52,-5.04,-5.30,-126.05,-252.36,HIGH,RED,Margem total -5.0% abaixo do piso de 30%,Ignorar,margem_total_abaixo_do_minimo
LIGA-135531-7,(ING) Booster Pack - Megaevolução 3 - Perfect Order (English),liga,loja#90095,https://www.ligapokemon.com.br/?view=prod/view&pcode=135531&prod=(ING) Booster Avulso - Megaevolução 3 - Equilíbrio Perfeito,32.9,42,po-pack-en,Perfect Order Booster Pack (English),Sleeved Booster,Perfect Order,6.01,5.1671,31.05,-1.85,-5.61,-5.94,-12.23,-37.16,HIGH,RED,Margem total -5.6% abaixo do piso de 30%,Ignorar,margem_total_abaixo_do_minimo
LIGA-135531-8,(ING) Booster Pack - Megaevolução 3 - Perfect Order (English),liga,loja#150020,https://www.ligapokemon.com.br/?view=prod/view&pcode=135531&prod=(ING) Booster Avulso - Megaevolução 3 - Equilíbrio Perfeito,32.9,12,po-pack-en,Perfect Order Booster Pack (English),Sleeved Booster,Perfect Order,6.01,5.1671,31.05,-1.85,-5.61,-5.94,-12.23,-37.16,HIGH,RED,Margem total -5.6% abaixo do piso de 30%,Ignorar,margem_total_abaixo_do_minimo
LIGA-133956-10,(ING) Booster Pack - Megaevolução 1 - Megaevolução (English),liga,loja#64102,https://www.ligapokemon.com.br/?view=prod/view&pcode=133956&prod=(ING) Booster Avulso - Megaevolução 1 - Megaevolução,36.9,36,meg-sleeved-booster,Mega Evolution Sleeved Booster (English),Sleeved Booster,Mega Evolution,6.73,5.1671,34.77,-2.13,-5.76,-6.11,-123.38,-334.38,HIGH,RED,Margem total -5.8% abaixo do piso de 30%,Ignorar,margem_total_abaixo_do_minimo
LIGA-133956-11,(ING) Booster Pack - Megaevolução 1 - Megaevolução (English),liga,loja#64102,https://www.ligapokemon.com.br/?view=prod/view&pcode=133956&prod=(ING) Booster Avulso - Megaevolução 1 - Megaevolução,36.9,33,meg-sleeved-booster,Mega Evolution Sleeved Booster (English),Sleeved Booster,Mega Evolution,6.73,5.1671,34.77,-2.13,-5.76,-6.11,-123.38,-334.38,HIGH,RED,Margem total -5.8% abaixo do piso de 30%,Ignorar,margem_total_abaixo_do_minimo
LIGA-134382-10,(ING) Booster Pack - Megaevolução 2 - Phantasmal Flames (English),liga,loja#461,https://www.ligapokemon.com.br/?view=prod/view&pcode=134382&prod=(ING) Booster Avulso - Megaevolução 2 - Fogo Fantasmagórico,59.9,29,phf-pack-en,Phantasmal Flames Booster Pack (English),Sleeved Booster,Phantasmal Flames,10.9,5.1671,56.32,-3.58,-5.97,-6.35,-18.51,-30.90,HIGH,RED,Margem total -6.0% abaixo do piso de 30%,Ignorar,margem_total_abaixo_do_minimo
LIGA-135113-8,(ING) Booster Pack - Megaevolução 2.5 - Ascended Heroes (English),liga,loja#808815,https://www.ligapokemon.com.br/?view=prod/view&pcode=135113&prod=(ING) Booster Avulso - Megaevolução 2.5 - Heróis Excelsos,79.99,11,ah-pack-en,Ascended Heroes Booster Pack (English),Sleeved Booster,Ascended Heroes,14.26,5.1671,73.68,-6.31,-7.88,-8.56,-24.36,-30.46,HIGH,RED,Margem total -7.9% abaixo do piso de 30%,Ignorar,margem_total_abaixo_do_minimo
LIGA-133800-1,(ING) Elite Trainer Box - Escarlate e Violeta 10.5 - Fogo Branco (English),liga,loja#90095,https://www.ligapokemon.com.br/?view=prod/view&pcode=133800&prod=(ING) Coleção Treinador Avançado - Escarlate e Violeta 10.5 - Fogo Branco,749.9,1,wht-elite-trainer-box,White Flare Elite Trainer Box (English),Elite Trainer Box,White Flare,133.0,5.1671,687.22,-62.68,-8.36,-9.12,-301.38,-40.19,HIGH,RED,Margem total -8.4% abaixo do piso de 30%,Ignorar,margem_total_abaixo_do_minimo
LIGA-135531-9,(ING) Booster Pack - Megaevolução 3 - Perfect Order (English),liga,loja#28699,https://www.ligapokemon.com.br/?view=prod/view&pcode=135531&prod=(ING) Booster Avulso - Megaevolução 3 - Equilíbrio Perfeito,33.9,10,po-pack-en,Perfect Order Booster Pack (English),Sleeved Booster,Perfect Order,6.01,5.1671,31.05,-2.85,-8.39,-9.16,-13.23,-39.02,HIGH,RED,Margem total -8.4% abaixo do piso de 30%,Ignorar,margem_total_abaixo_do_minimo
LIGA-132780-5,(ING) Booster Pack - Escarlate e Violeta 8 - Surging Sparks (English),liga,loja#117638,https://www.ligapokemon.com.br/?view=prod/view&pcode=132780&prod=(ING) Booster Avulso - Escarlate e Violeta 8 - Fagulhas Impetuosas,44.95,25,ssp-pack-en,Surging Sparks Booster Pack (English),Sleeved Booster,Surging Sparks,7.88,5.1671,40.72,-4.23,-9.42,-10.40,-16.35,-36.38,HIGH,RED,Margem total -9.4% abaixo do piso de 30%,Ignorar,margem_total_abaixo_do_minimo
LIGA-133776-5,(ING) Kit Colecionável - Escarlate e Violeta 10.5 Fogo Branco Binder Collection (English),liga,loja#86960,https://www.ligapokemon.com.br/?view=prod/view&pcode=133776&prod=(ING) Kit Colecionável - Escarlate e Violeta 10.5 Fogo Branco Binder Collection,369.9,1,wht-collection-box,White Flare Collection Box (English),Collection Box,White Flare,63.62,5.1671,328.73,-41.17,-11.13,-12.52,-215.34,-58.22,HIGH,RED,Margem total -11.1% abaixo do piso de 30%,Ignorar,margem_total_abaixo_do_minimo
LIGA-135531-10,(ING) Booster Pack - Megaevolução 3 - Perfect Order (English),liga,loja#71080,https://www.ligapokemon.com.br/?view=prod/view&pcode=135531&prod=(ING) Booster Avulso - Megaevolução 3 - Equilíbrio Perfeito,34.99,35,po-pack-en,Perfect Order Booster Pack (English),Sleeved Booster,Perfect Order,6.01,5.1671,31.05,-3.94,-11.25,-12.67,-14.32,-40.92,HIGH,RED,Margem total -11.2% abaixo do piso de 30%,Ignorar,margem_total_abaixo_do_minimo
LIGA-135531-11,(ING) Booster Pack - Megaevolução 3 - Perfect Order (English),liga,loja#25716,https://www.ligapokemon.com.br/?view=prod/view&pcode=135531&prod=(ING) Booster Avulso - Megaevolução 3 - Equilíbrio Perfeito,35.0,36,po-pack-en,Perfect Order Booster Pack (English),Sleeved Booster,Perfect Order,6.01,5.1671,31.05,-3.95,-11.27,-12.71,-14.33,-40.93,HIGH,RED,Margem total -11.3% abaixo do piso de 30%,Ignorar,margem_total_abaixo_do_minimo
LIGA-135531-12,(ING) Booster Pack - Megaevolução 3 - Perfect Order (English),liga,loja#104217,https://www.ligapokemon.com.br/?view=prod/view&pcode=135531&prod=(ING) Booster Avulso - Megaevolução 3 - Equilíbrio Perfeito,35.0,3,po-pack-en,Perfect Order Booster Pack (English),Sleeved Booster,Perfect Order,6.01,5.1671,31.05,-3.95,-11.27,-12.71,-14.33,-40.93,HIGH,RED,Margem total -11.3% abaixo do piso de 30%,Ignorar,margem_total_abaixo_do_minimo
LIGA-135531-13,(ING) Booster Pack - Megaevolução 3 - Perfect Order (English),liga,loja#105912,https://www.ligapokemon.com.br/?view=prod/view&pcode=135531&prod=(ING) Booster Avulso - Megaevolução 3 - Equilíbrio Perfeito,35.0,3,po-pack-en,Perfect Order Booster Pack (English),Sleeved Booster,Perfect Order,6.01,5.1671,31.05,-3.95,-11.27,-12.71,-14.33,-40.93,HIGH,RED,Margem total -11.3% abaixo do piso de 30%,Ignorar,margem_total_abaixo_do_minimo
LIGA-135531-14,(ING) Booster Pack - Megaevolução 3 - Perfect Order (English),liga,loja#318218,https://www.ligapokemon.com.br/?view=prod/view&pcode=135531&prod=(ING) Booster Avulso - Megaevolução 3 - Equilíbrio Perfeito,35.0,12,po-pack-en,Perfect Order Booster Pack (English),Sleeved Booster,Perfect Order,6.01,5.1671,31.05,-3.95,-11.27,-12.71,-14.33,-40.93,HIGH,RED,Margem total -11.3% abaixo do piso de 30%,Ignorar,margem_total_abaixo_do_minimo
LIGA-133447-7,(ING) Booster Bundle - Escarlate e Violeta 10 - Destined Rivals (English),liga,loja#317371,https://www.ligapokemon.com.br/?view=prod/view&pcode=133447&prod=(ING) Combo de Pacotes - Escarlate e Violeta 10 - Rivais Predestinados,499.0,6,dri-bundle-en,Destined Rivals Booster Bundle (English),Booster Bundle,Destined Rivals,80.71,5.1671,417.04,-81.96,-16.43,-19.65,-272.03,-54.52,HIGH,RED,Margem total -16.4% abaixo do piso de 30%,Ignorar,margem_total_abaixo_do_minimo
LIGA-133172-9,(ING) Elite Trainer Box - Escarlate e Violeta - Journey Together (English),liga,loja#317371,https://www.ligapokemon.com.br/?view=prod/view&pcode=133172&prod=(ING) Coleção Treinador Avançado - Escarlate e Violeta - Amigos de Jornada,800.0,10,jtg-etb-en,Journey Together Elite Trainer Box (English),Elite Trainer Box,Journey Together,129.24,5.1671,667.8,-132.2,-16.53,-19.80,-367.41,-45.93,HIGH,RED,Margem total -16.5% abaixo do piso de 30%,Ignorar,margem_total_abaixo_do_minimo
LIGA-132933-2,(ING) Booster Pack - Escarlate e Violeta 2 - Evoluções em Paldea (English),liga,loja#283105,https://www.ligapokemon.com.br/?view=prod/view&pcode=132933&prod=(ING) Booster Avulso - Escarlate e Violeta 2 - Evoluções em Paldea,89.0,2,pal-sleeved-booster,Paldea Evolved Sleeved Booster (English),Sleeved Booster,Paldea Evolved,14.36,5.1671,74.2,-14.8,-16.63,-19.95,-143.16,-160.85,HIGH,RED,Margem total -16.6% abaixo do piso de 30%,Ignorar,margem_total_abaixo_do_minimo
LIGA-134073-1,(ING) Booster Pack - Escarlate e Violeta 10 - Surging Sparks (English),liga,loja#129419,https://www.ligapokemon.com.br/?view=prod/view&pcode=134073&prod=(ING) Booster Avulso - Escarlate e Violeta 10 - Fagulhas Impetuosas,50.0,23,ssp-pack-en,Surging Sparks Booster Pack (English),Sleeved Booster,Surging Sparks,7.88,5.1671,40.72,-9.28,-18.57,-22.80,-21.4,-42.81,HIGH,RED,Margem total -18.6% abaixo do piso de 30%,Ignorar,margem_total_abaixo_do_minimo
LIGA-133800-2,(ING) Elite Trainer Box - Escarlate e Violeta 10.5 - Fogo Branco (English),liga,loja#617436,https://www.ligapokemon.com.br/?view=prod/view&pcode=133800&prod=(ING) Coleção Treinador Avançado - Escarlate e Violeta 10.5 - Fogo Branco,849.0,1,wht-elite-trainer-box,White Flare Elite Trainer Box (English),Elite Trainer Box,White Flare,133.0,5.1671,687.22,-161.78,-19.05,-23.54,-400.48,-47.17,HIGH,RED,Margem total -19.1% abaixo do piso de 30%,Ignorar,margem_total_abaixo_do_minimo
LIGA-135118-4,(ING) Blister Tech Sticker Megaevolução 2.5 - Ascended Heroes - Charmander (English),liga,loja#64102,https://www.ligapokemon.com.br/?view=prod/view&pcode=135118&prod=(ING) Blister Triplo Tech Sticker Megaevolução 2.5 - Heróis Excelsos - Charmander,278.9,12,asc-tech-sticker,Ascended Heroes Tech Sticker (English),Tech Sticker,Ascended Heroes,43.49,5.1671,224.72,-54.18,-19.43,-24.11,-209.63,-75.16,HIGH,RED,Margem total -19.4% abaixo do piso de 30%,Ignorar,margem_total_abaixo_do_minimo
LIGA-135119-4,(ING) Blister Tech Sticker Megaevolução 2.5 - Ascended Heroes - Gastly (English),liga,loja#64102,https://www.ligapokemon.com.br/?view=prod/view&pcode=135119&prod=(ING) Blister Triplo Tech Sticker Megaevolução 2.5 - Heróis Excelsos - Gastly,278.9,12,asc-tech-sticker,Ascended Heroes Tech Sticker (English),Tech Sticker,Ascended Heroes,43.49,5.1671,224.72,-54.18,-19.43,-24.11,-209.63,-75.16,HIGH,RED,Margem total -19.4% abaixo do piso de 30%,Ignorar,margem_total_abaixo_do_minimo
LIGA-128391-2,(ING) Booster Pack - Escarlate e Violeta - Pokémon 151 (English),liga,loja#640278,https://www.ligapokemon.com.br/?view=prod/view&pcode=128391&prod=(ING) Booster Avulso - Escarlate e Violeta - 151,194.9,5,mew-pack-en,Scarlet & Violet 151 Booster Pack (English),Sleeved Booster,Scarlet & Violet 151,29.66,5.1671,153.26,-41.64,-21.37,-27.17,-74.02,-37.98,HIGH,RED,Margem total -21.4% abaixo do piso de 30%,Ignorar,margem_total_abaixo_do_minimo
LIGA-128391-3,(ING) Booster Pack - Escarlate e Violeta - Pokémon 151 (English),liga,loja#48136,https://www.ligapokemon.com.br/?view=prod/view&pcode=128391&prod=(ING) Booster Avulso - Escarlate e Violeta - 151,199.9,10,mew-pack-en,Scarlet & Violet 151 Booster Pack (English),Sleeved Booster,Scarlet & Violet 151,29.66,5.1671,153.26,-46.64,-23.33,-30.44,-79.02,-39.53,HIGH,RED,Margem total -23.3% abaixo do piso de 30%,Ignorar,margem_total_abaixo_do_minimo
LIGA-128391-4,(ING) Booster Pack - Escarlate e Violeta - Pokémon 151 (English),liga,loja#468585,https://www.ligapokemon.com.br/?view=prod/view&pcode=128391&prod=(ING) Booster Avulso - Escarlate e Violeta - 151,199.9,37,mew-pack-en,Scarlet & Violet 151 Booster Pack (English),Sleeved Booster,Scarlet & Violet 151,29.66,5.1671,153.26,-46.64,-23.33,-30.44,-79.02,-39.53,HIGH,RED,Margem total -23.3% abaixo do piso de 30%,Ignorar,margem_total_abaixo_do_minimo
LIGA-128391-5,(ING) Booster Pack - Escarlate e Violeta - Pokémon 151 (English),liga,loja#88876,https://www.ligapokemon.com.br/?view=prod/view&pcode=128391&prod=(ING) Booster Avulso - Escarlate e Violeta - 151,199.95,8,mew-pack-en,Scarlet & Violet 151 Booster Pack (English),Sleeved Booster,Scarlet & Violet 151,29.66,5.1671,153.26,-46.69,-23.35,-30.47,-79.07,-39.55,HIGH,RED,Margem total -23.4% abaixo do piso de 30%,Ignorar,margem_total_abaixo_do_minimo
LIGA-132219-1,(ING) Elite Trainer Box - Escarlate e Violeta - Fábulas Nebulosas (English),liga,loja#86960,https://www.ligapokemon.com.br/?view=prod/view&pcode=132219&prod=(ING) Coleção Treinador Avançado - Escarlate e Violeta - Fábulas Nebulosas,899.9,1,sfa-elite-trainer-box,Shrouded Fable Elite Trainer Box (English),Elite Trainer Box,Shrouded Fable,133.24,5.1671,688.46,-211.44,-23.50,-30.71,-450.36,-50.05,HIGH,RED,Margem total -23.5% abaixo do piso de 30%,Ignorar,margem_total_abaixo_do_minimo
LIGA-133800-3,(ING) Elite Trainer Box - Escarlate e Violeta 10.5 - Fogo Branco (English),liga,loja#677976,https://www.ligapokemon.com.br/?view=prod/view&pcode=133800&prod=(ING) Coleção Treinador Avançado - Escarlate e Violeta 10.5 - Fogo Branco,899.9,2,wht-elite-trainer-box,White Flare Elite Trainer Box (English),Elite Trainer Box,White Flare,133.0,5.1671,687.22,-212.68,-23.63,-30.95,-451.38,-50.16,HIGH,RED,Margem total -23.6% abaixo do piso de 30%,Ignorar,margem_total_abaixo_do_minimo
LIGA-135118-5,(ING) Blister Tech Sticker Megaevolução 2.5 - Ascended Heroes - Charmander (English),liga,loja#669854,https://www.ligapokemon.com.br/?view=prod/view&pcode=135118&prod=(ING) Blister Triplo Tech Sticker Megaevolução 2.5 - Heróis Excelsos - Charmander,299.98,1,asc-tech-sticker,Ascended Heroes Tech Sticker (English),Tech Sticker,Ascended Heroes,43.49,5.1671,224.72,-75.26,-25.09,-33.49,-230.71,-76.91,HIGH,RED,Margem total -25.1% abaixo do piso de 30%,Ignorar,margem_total_abaixo_do_minimo
LIGA-135119-5,(ING) Blister Tech Sticker Megaevolução 2.5 - Ascended Heroes - Gastly (English),liga,loja#669854,https://www.ligapokemon.com.br/?view=prod/view&pcode=135119&prod=(ING) Blister Triplo Tech Sticker Megaevolução 2.5 - Heróis Excelsos - Gastly,299.98,1,asc-tech-sticker,Ascended Heroes Tech Sticker (English),Tech Sticker,Ascended Heroes,43.49,5.1671,224.72,-75.26,-25.09,-33.49,-230.71,-76.91,HIGH,RED,Margem total -25.1% abaixo do piso de 30%,Ignorar,margem_total_abaixo_do_minimo
LIGA-132933-3,(ING) Booster Pack - Escarlate e Violeta 2 - Evoluções em Paldea (English),liga,loja#256298,https://www.ligapokemon.com.br/?view=prod/view&pcode=132933&prod=(ING) Booster Avulso - Escarlate e Violeta 2 - Evoluções em Paldea,99.9,2,pal-sleeved-booster,Paldea Evolved Sleeved Booster (English),Sleeved Booster,Paldea Evolved,14.36,5.1671,74.2,-25.7,-25.73,-34.64,-154.06,-154.21,HIGH,RED,Margem total -25.7% abaixo do piso de 30%,Ignorar,margem_total_abaixo_do_minimo
LIGA-133800-4,(ING) Elite Trainer Box - Escarlate e Violeta 10.5 - Fogo Branco (English),liga,loja#28707,https://www.ligapokemon.com.br/?view=prod/view&pcode=133800&prod=(ING) Coleção Treinador Avançado - Escarlate e Violeta 10.5 - Fogo Branco,949.99,1,wht-elite-trainer-box,White Flare Elite Trainer Box (English),Elite Trainer Box,White Flare,133.0,5.1671,687.22,-262.77,-27.66,-38.24,-501.47,-52.79,HIGH,RED,Margem total -27.7% abaixo do piso de 30%,Ignorar,margem_total_abaixo_do_minimo
LIGA-133956-12,(ING) Booster Pack - Megaevolução 1 - Megaevolução (English),liga,loja#789938,https://www.ligapokemon.com.br/?view=prod/view&pcode=133956&prod=(ING) Booster Avulso - Megaevolução 1 - Megaevolução,49.9,6,meg-sleeved-booster,Mega Evolution Sleeved Booster (English),Sleeved Booster,Mega Evolution,6.73,5.1671,34.77,-15.13,-30.31,-43.50,-136.38,-273.32,HIGH,RED,Margem total -30.3% abaixo do piso de 30%,Ignorar,margem_total_abaixo_do_minimo
LIGA-132219-2,(ING) Elite Trainer Box - Escarlate e Violeta - Fábulas Nebulosas (English),liga,loja#145199,https://www.ligapokemon.com.br/?view=prod/view&pcode=132219&prod=(ING) Coleção Treinador Avançado - Escarlate e Violeta - Fábulas Nebulosas,999.89,1,sfa-elite-trainer-box,Shrouded Fable Elite Trainer Box (English),Elite Trainer Box,Shrouded Fable,133.24,5.1671,688.46,-311.43,-31.15,-45.23,-550.35,-55.04,HIGH,RED,Margem total -31.1% abaixo do piso de 30%,Ignorar,margem_total_abaixo_do_minimo
LIGA-132219-3,(ING) Elite Trainer Box - Escarlate e Violeta - Fábulas Nebulosas (English),liga,loja#127360,https://www.ligapokemon.com.br/?view=prod/view&pcode=132219&prod=(ING) Coleção Treinador Avançado - Escarlate e Violeta - Fábulas Nebulosas,999.99,1,sfa-elite-trainer-box,Shrouded Fable Elite Trainer Box (English),Elite Trainer Box,Shrouded Fable,133.24,5.1671,688.46,-311.53,-31.15,-45.25,-550.45,-55.05,HIGH,RED,Margem total -31.1% abaixo do piso de 30%,Ignorar,margem_total_abaixo_do_minimo
LIGA-133800-5,(ING) Elite Trainer Box - Escarlate e Violeta 10.5 - Fogo Branco (English),liga,loja#669854,https://www.ligapokemon.com.br/?view=prod/view&pcode=133800&prod=(ING) Coleção Treinador Avançado - Escarlate e Violeta 10.5 - Fogo Branco,998.98,1,wht-elite-trainer-box,White Flare Elite Trainer Box (English),Elite Trainer Box,White Flare,133.0,5.1671,687.22,-311.76,-31.21,-45.36,-550.46,-55.10,HIGH,RED,Margem total -31.2% abaixo do piso de 30%,Ignorar,margem_total_abaixo_do_minimo
LIGA-133800-6,(ING) Elite Trainer Box - Escarlate e Violeta 10.5 - Fogo Branco (English),liga,loja#28707,https://www.ligapokemon.com.br/?view=prod/view&pcode=133800&prod=(ING) Coleção Treinador Avançado - Escarlate e Violeta 10.5 - Fogo Branco,999.99,5,wht-elite-trainer-box,White Flare Elite Trainer Box (English),Elite Trainer Box,White Flare,133.0,5.1671,687.22,-312.77,-31.28,-45.51,-551.47,-55.15,HIGH,RED,Margem total -31.3% abaixo do piso de 30%,Ignorar,margem_total_abaixo_do_minimo
LIGA-133782-1,(ING) Booster Bundle - Escarlate e Violeta 10.5 - Raio Preto (English),liga,loja#535000,https://www.ligapokemon.com.br/?view=prod/view&pcode=133782&prod=(ING) Combo de Pacotes - Escarlate e Violeta 10.5 - Raio Preto,599.0,1,blk-booster-bundle,Black Bolt Booster Bundle (English),Booster Bundle,Black Bolt,77.97,5.1671,402.88,-196.12,-32.74,-48.68,-383.64,-64.05,HIGH,RED,Margem total -32.7% abaixo do piso de 30%,Ignorar,margem_total_abaixo_do_minimo
LIGA-133782-2,(ING) Booster Bundle - Escarlate e Violeta 10.5 - Raio Preto (English),liga,loja#117638,https://www.ligapokemon.com.br/?view=prod/view&pcode=133782&prod=(ING) Combo de Pacotes - Escarlate e Violeta 10.5 - Raio Preto,599.95,16,blk-booster-bundle,Black Bolt Booster Bundle (English),Booster Bundle,Black Bolt,77.97,5.1671,402.88,-197.07,-32.85,-48.92,-384.59,-64.10,HIGH,RED,Margem total -32.9% abaixo do piso de 30%,Ignorar,margem_total_abaixo_do_minimo
LIGA-133443-7,(ING) Booster Pack - Escarlate e Violeta 10 - Destined Rivals (English),liga,loja#461,https://www.ligapokemon.com.br/?view=prod/view&pcode=133443&prod=(ING) Booster Avulso - Escarlate e Violeta 10 - Rivais Predestinados,83.9,15,dri-pack-en,Destined Rivals Booster Pack (English),Sleeved Booster,Destined Rivals,10.62,5.1671,54.87,-29.03,-34.60,-52.89,-43.69,-52.08,HIGH,RED,Margem total -34.6% abaixo do piso de 30%,Ignorar,margem_total_abaixo_do_minimo
LIGA-133345-1,(ING) Booster Bundle - Escarlate e Violeta 8.5 - Prismatic Evolutions (English),liga,loja#41369,https://www.ligapokemon.com.br/?view=prod/view&pcode=133345&prod=(ING) Combo de Pacotes - Escarlate e Violeta 8.5 - Evoluções Prismáticas,749.0,6,pre-booster-bundle-en,Prismatic Evolutions Booster Bundle (English),Booster Bundle,Prismatic Evolutions,92.96,5.1671,480.33,-268.67,-35.87,-55.93,-470.13,-62.77,HIGH,RED,Margem total -35.9% abaixo do piso de 30%,Ignorar,margem_total_abaixo_do_minimo
LIGA-133345-2,(ING) Booster Bundle - Escarlate e Violeta 8.5 - Prismatic Evolutions (English),liga,loja#602320,https://www.ligapokemon.com.br/?view=prod/view&pcode=133345&prod=(ING) Combo de Pacotes - Escarlate e Violeta 8.5 - Evoluções Prismáticas,749.0,1,pre-booster-bundle-en,Prismatic Evolutions Booster Bundle (English),Booster Bundle,Prismatic Evolutions,92.96,5.1671,480.33,-268.67,-35.87,-55.93,-470.13,-62.77,HIGH,RED,Margem total -35.9% abaixo do piso de 30%,Ignorar,margem_total_abaixo_do_minimo
